Id,Label,timeset,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree
4620,moonzoo,,1,0.000189,0,0,0,0,4,0,4
4621,TeamFREDNET,,1,0.000188,0,0,0,0,2,0,2
4622,smartgirlsrock,,1,0.000188,0,0,0,0,2,0,2
4623,spionchen,,1,0.000188,0,0,0,0,2,0,2
4624,sdspace,,1,0.000188,0,0,0,0,2,0,2
4625,matt808,,1,0.000188,0,0,0,0,3,0,3
4626,shortyawards,,4,0.000189,0,0,0,0,4,0,4
4627,adllewellyn,,1,0.000188,0,0,0,0,3,0,3
4628,curetonl,,1,0.000188,0,0,0,0,2,0,2
4629,fiercekf,,1,0.000188,0,0,0,0,2,0,2
4630,natachac,,1,0.000188,0,0,0,0,3,0,3
4631,spaceflightpros,,3,0.000188,0,0,0,0,2,0,2
4632,mgrabois,,1,0.000188,0,0,0,0,2,0,2
4633,MythBusters,,4,0.000193,0,0,0,0,9,0,9
4634,mmealling,,1,0.000188,0,0,0,0,3,0,3
4635,romeoch,,1,0.000188,0,0,0,0,2,0,2
4636,AMS_02,,1,0.000188,0,0,0,0,2,0,2
4637,HubbleTopStars,,1,0.000188,0,0,0,0,2,0,2
4638,EI_BRodgers,,1,0.000188,0,0,0,0,2,0,2
4639,kennicosmith,,1,0.000189,0,0,0,0,4,0,4
4640,janellewilson,,1,0.000188,0,0,0,0,2,0,2
4641,mrdoornbos,,1,0.000188,0,0,0,0,2,0,2
4642,gerty,,1,0.000188,0,0,0,0,2,0,2
4643,Kemp,,1,0.000188,0,0,0,0,2,0,2
4644,colinake,,1,0.000188,0,0,0,0,2,0,2
4645,NASARMC,,4,0.000191,0,0,0,0,4,0,4
4646,NASA_CASIE,,1,0.000188,0,0,0,0,2,0,2
4647,NASA_wildfire,,1,0.000188,0,0,0,0,2,0,2
4648,TaviGreiner,,4,0.000188,0,0,0,0,3,0,3
4649,roopher,,1,0.000188,0,0,0,0,2,0,2
4650,jonverve,,1,0.000188,0,0,0,0,3,0,3
4651,davidgwaters,,1,0.000188,0,0,0,0,2,0,2
4652,msengupta,,1,0.000188,0,0,0,0,2,0,2
4653,NGLLC09,,1,0.000189,0,0,0,0,5,0,5
4654,spacekiwi,,1,0.000188,0,0,0,0,2,0,2
4655,KenMonroe,,1,0.000189,0,0,0,0,4,0,4
4656,LucieD_inthesky,,1,0.000188,0,0,0,0,2,0,2
4657,skytland,,4,0.000192,0,0,0,0,7,0,7
4658,radio_mike,,4,0.000188,0,0,0,0,2,0,2
4659,AuroraNebulosa,,1,0.000188,0,0,0,0,2,0,2
4660,KySpace,,3,0.000188,0,0,0,0,3,0,3
4661,COmtnClimr,,1,0.000188,0,0,0,0,3,0,3
4662,hmns,,1,0.000188,0,0,0,0,2,0,2
4663,joelwalker,,1,0.000188,0,0,0,0,2,0,2
4664,apacheman,,1,0.000188,0,0,0,0,2,0,2
4665,Doug_Comstock,,1,0.00019,0,0,0,0,7,0,7
4666,starstryder,,1,0.00019,0,0,0,0,6,0,6
4667,flyingjenny,,1,0.000188,0,0,0,0,4,0,4
4668,scijinks,,1,0.000188,0,0,0,0,2,0,2
4669,ZeroG_MD,,4,0.00019,0,0,0,0,4,0,4
4670,erikhess,,1,0.000188,0,0,0,0,3,0,3
4671,PharmaSat,,1,0.00019,0,0,0,0,4,0,4
4672,zippyg2,,1,0.000188,0,0,0,0,2,0,2
4673,jenvargas,,1,0.000188,0,0,0,0,2,0,2
4674,sciencemuseumok,,1,0.000188,0,0,0,0,2,0,2
4675,PhysBrain,,1,0.000188,0,0,0,0,2,0,2
4676,spaceupdc,,3,0.000188,0,0,0,0,3,0,3
4677,astronomy2009,,1,0.000188,0,0,0,0,2,0,2
4678,CraftLass,,1,0.000188,0,0,0,0,2,0,2
4679,OnOrbit,,1,0.000188,0,0,0,0,3,0,3
4680,marsroverdriver,,5,0.000188,0,0,0,0,4,0,4
4681,adamcanfly,,1,0.000188,0,0,0,0,2,0,2
4682,NASAcio,,4,0.000191,0,0,0,0,3,0,3
4683,NASAGlory,,1,0.000189,0,0,0,0,3,0,3
4684,robertgoodwin,,1,0.000188,0,0,0,0,2,0,2
4685,JetForMe,,1,0.000188,0,0,0,0,3,0,3
4686,warp,,1,0.000188,0,0,0,0,4,0,4
4687,GuyKawasaki,,1,0.000188,0,0,0,0,2,0,2
4688,spasmunkey,,1,0.000188,0,0,0,0,3,0,3
4689,ChrisAstro,,1,0.000189,0,0,0,0,6,0,6
4690,etotheix,,1,0.000188,0,0,0,0,2,0,2
4691,saroy,,1,0.000188,0,0,0,0,2,0,2
4692,priesett,,4,0.000188,0,0,0,0,3,0,3
4693,txflygirl,,1,0.000189,0,0,0,0,4,0,4
4694,kurtjmac,,1,0.000188,0,0,0,0,2,0,2
4695,NASAAcademy,,1,0.000189,0,0,0,0,4,0,4
4696,NASActo,,1,0.000188,0,0,0,0,2,0,2
4697,Cool_Cosmos,,4,0.000188,0,0,0,0,2,0,2
4698,TechBriefsMag,,1,0.000189,0,0,0,0,2,0,2
4699,NASAnebula,,1,0.000189,0,0,0,0,4,0,4
4700,NASAgames,,1,0.000188,0,0,0,0,2,0,2
4701,WISE_Mission,,4,0.000189,0,0,0,0,3,0,3
4702,RoverChallenge,,4,0.00019,0,0,0,0,3,0,3
4703,NASA_MAAT,,4,0.00019,0,0,0,0,5,0,5
4704,NASACoLab,,1,0.000191,0,0,0,0,6,0,6
4705,lcross_nasa,,4,0.000192,0,0,0,0,7,0,7
4706,JointBasePHH,,6,0.000188,0,0,0,0,2,0,2
4707,jointbasemdl,,6,0.000188,0,0,0,0,2,0,2
4708,EdwardsAFB,,1,0.00019,0,0,0,0,4,0,4
4709,MacDill_AFB,,6,0.000188,0,0,0,0,2,0,2
4710,DeptDefence,,6,0.000188,0,0,0,0,2,0,2
4711,NCNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4712,wyoguard,,6,0.000188,0,0,0,0,2,0,2
4713,SCNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4714,NJNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4715,CTNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4716,KansasGuard,,6,0.000188,0,0,0,0,2,0,2
4717,MNNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4718,WANationalGuard,,6,0.000188,0,0,0,0,2,0,2
4719,ArmyGK,,6,0.000188,0,0,0,0,2,0,2
4720,SheppardAFB,,6,0.00019,0,0,0,0,3,0,3
4721,CFC,,6,0.000189,0,0,0,0,2,0,2
4722,FisherHouseFdtn,,6,0.000188,0,0,0,0,2,0,2
4723,TweetDeck,,6,0.00019,0,0,0,0,2,0,2
4724,armyWCT,,6,0.000188,0,0,0,0,2,0,2
4725,maddow,,2,0.000189,0,0,0,0,3,0,3
4726,HISTORY,,2,0.00019,0,0,0,0,3,0,3
4727,VAVetBenefits,,6,0.00019,0,0,0,0,3,0,3
4728,USWomenVeterans,,6,0.000188,0,0,0,0,2,0,2
4729,GuardMagazine,,6,0.000188,0,0,0,0,2,0,2
4730,PetsforPatriots,,6,0.000188,0,0,0,0,2,0,2
4731,JohnKerry,,2,0.000189,0,0,0,0,2,0,2
4732,FamilyMWR,,6,0.000188,0,0,0,0,2,0,2
4733,LesBenito,,6,0.000188,0,0,0,0,2,0,2
4734,NDNationalGuard,,6,0.000188,0,0,0,0,2,0,2
4735,AmericanLegion,,6,0.000188,0,0,0,0,2,0,2
4736,Missouri_NG,,6,0.000188,0,0,0,0,2,0,2
4737,realwarriors,,6,0.000188,0,0,0,0,2,0,2
4738,SpacePerspectiv,,3,0.000188,0,0,0,0,2,0,2
4739,Naveen_Jain_CEO,,1,0.000188,0,0,0,0,2,0,2
4740,RobertPicardo,,5,0.000193,0,0,0,0,7,0,7
4741,ijustine,,2,0.000188,0,0,0,0,2,0,2
4742,smithmegan,,2,0.000193,0,0,0,0,2,0,2
4743,rikardsteiber,,3,0.000188,0,0,0,0,2,0,2
4744,sundarpichai,,2,0.000189,0,0,0,0,2,0,2
4745,garyvee,,1,0.000188,0,0,0,0,2,0,2
4746,Iamherox,,1,0.000188,0,0,0,0,2,0,2
4747,suitabletech,,1,0.000188,0,0,0,0,2,0,2
4748,MyLastBite,,2,0.000188,0,0,0,0,2,0,2
4749,arxivblog,,2,0.000193,0,0,0,0,2,0,2
4750,larrybrilliant,,2,0.000188,0,0,0,0,2,0,2
4751,JulianGuthrie,,1,0.000188,0,0,0,0,2,0,2
4752,DisruptionAlert,,1,0.000188,0,0,0,0,2,0,2
4753,AquariusGroup,,3,0.000188,0,0,0,0,3,0,3
4754,interplanetary,,1,0.000188,0,0,0,0,3,0,3
4755,InspirationMars,,1,0.000188,0,0,0,0,2,0,2
4756,MagicSauceMedia,,1,0.000188,0,0,0,0,2,0,2
4757,meyerweb,,1,0.000188,0,0,0,0,2,0,2
4758,Hugh_W_Forrest,,1,0.000188,0,0,0,0,2,0,2
4759,CharityNav,,5,0.000188,0,0,0,0,2,0,2
4760,climatesavers,,1,0.000188,0,0,0,0,2,0,2
4761,billmckibben,,5,0.000191,0,0,0,0,3,0,3
4762,Camfed,,1,0.000188,0,0,0,0,2,0,2
4763,StopBullyingGov,,2,0.000189,0,0,0,0,2,0,2
4764,ChildrensLA,,1,0.000188,0,0,0,0,2,0,2
4765,RitaJKing,,1,0.000188,0,0,0,0,2,0,2
4766,amanda,,1,0.000188,0,0,0,0,2,0,2
4767,johnmerritt,,1,0.000188,0,0,0,0,2,0,2
4768,eddieharran,,1,0.000188,0,0,0,0,2,0,2
4769,kacyqua,,1,0.000188,0,0,0,0,2,0,2
4770,Adriana_Raven,,1,0.000188,0,0,0,0,2,0,2
4771,lealem,,1,0.000188,0,0,0,0,2,0,2
4772,ontheroadwithiv,,1,0.000188,0,0,0,0,2,0,2
4773,mlaine,,1,0.000188,0,0,0,0,2,0,2
4774,Cowkitty,,1,0.000188,0,0,0,0,2,0,2
4775,bigthink,,5,0.00019,0,0,0,0,3,0,3
4776,crscience,,1,0.000188,0,0,0,0,2,0,2
4777,beagleproject,,1,0.000188,0,0,0,0,2,0,2
4778,Odyssey_Moon,,1,0.000189,0,0,0,0,2,0,2
4779,samtam64,,1,0.000188,0,0,0,0,2,0,2
4780,RoboGames,,1,0.000188,0,0,0,0,2,0,2
4781,ForbiddenPlanet,,2,0.000189,0,0,0,0,2,0,2
4782,lonelyplanet,,1,0.000188,0,0,0,0,2,0,2
4783,Ryan_B_Anderson,,5,0.000188,0,0,0,0,3,0,3
4784,moonrangerlaura,,1,0.000188,0,0,0,0,2,0,2
4785,momentofscience,,1,0.000188,0,0,0,0,3,0,3
4786,barstein,,1,0.000188,0,0,0,0,2,0,2
4787,CosmicEvolution,,1,0.000188,0,0,0,0,2,0,2
4788,RadioKate,,1,0.000188,0,0,0,0,2,0,2
4789,wesocialmedia,,1,0.000188,0,0,0,0,2,0,2
4790,MarkRMatthews,,1,0.000188,0,0,0,0,2,0,2
4791,ThilinaH,,1,0.000189,0,0,0,0,2,0,2
4792,carolune,,1,0.000188,0,0,0,0,2,0,2
4793,galaxyzoo,,1,0.000189,0,0,0,0,3,0,3
4794,RubenRabines,,1,0.000188,0,0,0,0,2,0,2
4795,Jonathan360,,1,0.000188,0,0,0,0,2,0,2
4796,MorganSpurlock,,2,0.00019,0,0,0,0,3,0,3
4797,NASA_NCCS,,1,0.000189,0,0,0,0,2,0,2
4798,DrStuClark,,1,0.000188,0,0,0,0,3,0,3
4799,cosmos4u,,5,0.000188,0,0,0,0,3,0,3
4800,intel,,1,0.000188,0,0,0,0,2,0,2
4801,shellymurray1,,1,0.000188,0,0,0,0,2,0,2
4802,JimCameron,,2,0.000193,0,0,0,0,6,0,6
4803,aplusk,,5,0.000191,0,0,0,0,4,0,4
4804,HealthXPRIZE,,1,0.000188,0,0,0,0,2,0,2
4805,NHC_Surge,,6,0.00019,0,0,0,0,2,0,2
4806,NOAA_HurrHunter,,6,0.00019,0,0,0,0,2,0,2
4807,USAinUKpress,,1,0.000188,0,0,0,0,2,0,2
4808,NatGeoTravel,,1,0.000195,0,0,0,0,3,0,3
4809,AFASHQ,,6,0.000189,0,0,0,0,2,0,2
4810,KIRTLAND377ABW,,6,0.000189,0,0,0,0,2,0,2
4811,920thRescueWing,,6,0.000189,0,0,0,0,2,0,2
4812,ERAUWorldwide,,6,0.000188,0,0,0,0,2,0,2
4813,129RQW,,6,0.000188,0,0,0,0,2,0,2
4814,LeeannTweeden,,2,0.000189,0,0,0,0,2,0,2
4815,jeffpulver,,6,0.000188,0,0,0,0,2,0,2
4816,AnnCurry,,2,0.000189,0,0,0,0,2,0,2
4817,MSF_USA,,2,0.000188,0,0,0,0,2,0,2
4818,AidynAimbetov,,4,0.00019,0,0,0,0,2,0,2
4819,Astro_Precourt,,2,0.000189,0,0,0,0,2,0,2
4820,Paxi_ESAKids,,0,0.000189,0,0,0,0,3,0,3
4821,MrSteveMatchett,,2,0.000194,0,0,0,0,2,0,2
4822,sternshow,,2,0.000194,0,0,0,0,2,0,2
4823,LoftOrbital,,3,0.000188,0,0,0,0,2,0,2
4824,farahalibay,,5,0.000188,0,0,0,0,2,0,2
4825,ESA_Webb,,0,0.000188,0,0,0,0,2,0,2
4826,nerdist,,2,0.000189,0,0,0,0,3,0,3
4827,dhewlett,,5,0.000188,0,0,0,0,2,0,2
4828,heysciencesam,,5,0.000188,0,0,0,0,2,0,2
4829,markmccaughrean,,5,0.000188,0,0,0,0,3,0,3
4830,acapellascience,,5,0.000188,0,0,0,0,2,0,2
4831,NASASMAP,,4,0.000189,0,0,0,0,3,0,3
4832,TwitterCanada,,2,0.000188,0,0,0,0,2,0,2
4833,MASCOT2018,,5,0.000192,0,0,0,0,3,0,3
4834,CanadianMint,,2,0.000189,0,0,0,0,2,0,2
4835,astroivy,,1,0.000188,0,0,0,0,3,0,3
4836,FINESSE_NASA,,4,0.000189,0,0,0,0,3,0,3
4837,CLRN_News,,1,0.000189,0,0,0,0,3,0,3
4838,cities4tnight,,0,0.000188,0,0,0,0,2,0,2
4839,CEOSdotORG,,0,0.000188,0,0,0,0,2,0,2
4840,khanacademy,,2,0.000193,0,0,0,0,2,0,2
4841,HI_SEAS,,3,0.000188,0,0,0,0,2,0,2
4842,BeeBrookshire,,1,0.000188,0,0,0,0,2,0,2
4843,NASA_SPHERES,,0,0.000189,0,0,0,0,2,0,2
4844,steltzner,,4,0.000189,0,0,0,0,4,0,4
4845,SungrazerComets,,0,0.000188,0,0,0,0,2,0,2
4846,RobertaBondar,,0,0.000188,0,0,0,0,2,0,2
4847,IFLScience,,1,0.000188,0,0,0,0,2,0,2
4848,AlicesAstroInfo,,1,0.000189,0,0,0,0,3,0,3
4849,Mario_Livio,,0,0.000188,0,0,0,0,2,0,2
4850,rocketeddy,,0,0.000188,0,0,0,0,2,0,2
4851,DiegoU,,0,0.000188,0,0,0,0,2,0,2
4852,MarsTweep,,1,0.000188,0,0,0,0,2,0,2
4853,AsapSCIENCE,,5,0.00019,0,0,0,0,3,0,3
4854,AnneMbH,,1,0.000188,0,0,0,0,2,0,2
4855,MechDesignxyz,,1,0.000188,0,0,0,0,2,0,2
4856,AerospaceDr,,3,0.000188,0,0,0,0,2,0,2
4857,ridingrobots,,5,0.000188,0,0,0,0,3,0,3
4858,NebulousNikki,,3,0.000188,0,0,0,0,3,0,3
4859,deliciousblur,,1,0.000188,0,0,0,0,2,0,2
4860,scienceworldca,,1,0.000188,0,0,0,0,2,0,2
4861,thenightskyguy,,5,0.000188,0,0,0,0,2,0,2
4862,tweetupspace,,3,0.000188,0,0,0,0,3,0,3
4863,DiscoveryCntr,,1,0.000188,0,0,0,0,2,0,2
4864,Pillownaut,,4,0.000189,0,0,0,0,4,0,4
4865,HMP,,1,0.000189,0,0,0,0,3,0,3
4866,PavilionLake,,1,0.000188,0,0,0,0,2,0,2
4867,TWoSEdm,,1,0.000188,0,0,0,0,2,0,2
4868,philiplord,,2,0.000189,0,0,0,0,2,0,2
4869,chrizmillr,,2,0.000189,0,0,0,0,2,0,2
4870,EVNautilus,,1,0.000188,0,0,0,0,2,0,2
4871,sandentotten,,5,0.000191,0,0,0,0,4,0,4
4872,icancallubetty,,1,0.000188,0,0,0,0,2,0,2
4873,SantaMonicaMtns,,1,0.000188,0,0,0,0,2,0,2
4874,klout,,1,0.000188,0,0,0,0,2,0,2
4875,TheCityofSac,,1,0.000188,0,0,0,0,2,0,2
4876,sanctuaries,,1,0.00019,0,0,0,0,2,0,2
4877,mositampa,,1,0.000189,0,0,0,0,2,0,2
4878,MoffettHangar1,,1,0.000188,0,0,0,0,2,0,2
4879,NatGeoBooks,,1,0.000195,0,0,0,0,2,0,2
4880,bigbangtheory,,2,0.00019,0,0,0,0,3,0,3
4881,columbiaspace,,4,0.00019,0,0,0,0,3,0,3
4882,paleycenter,,2,0.00019,0,0,0,0,3,0,3
4883,NatGeoMuseum,,1,0.000195,0,0,0,0,2,0,2
4884,SmithsonianChan,,2,0.000189,0,0,0,0,2,0,2
4885,DisneyD23,,2,0.000189,0,0,0,0,2,0,2
4886,Aussiedogmobile,,4,0.000188,0,0,0,0,2,0,2
4887,SamuelCouch,,4,0.000188,0,0,0,0,2,0,2
4888,singingbell,,4,0.000188,0,0,0,0,2,0,2
4889,WomenintheAir,,1,0.000188,0,0,0,0,2,0,2
4890,CaliforniaSky,,1,0.000188,0,0,0,0,2,0,2
4891,LAPublicLibrary,,2,0.000189,0,0,0,0,2,0,2
4892,Change,,2,0.000188,0,0,0,0,2,0,2
4893,Expedia,,2,0.000189,0,0,0,0,3,0,3
4894,DenverMuseumNS,,1,0.000188,0,0,0,0,2,0,2
4895,NASA_Ares_I_X,,1,0.000189,0,0,0,0,2,0,2
4896,TweetReinhard,,4,0.000188,0,0,0,0,2,0,2
4897,jamuseum,,2,0.000188,0,0,0,0,2,0,2
4898,NatGeoPR,,1,0.000195,0,0,0,0,2,0,2
4899,noaheverett,,1,0.000188,0,0,0,0,2,0,2
4900,Oprah,,2,0.000189,0,0,0,0,2,0,2
4901,dailygalaxy,,4,0.000193,0,0,0,0,8,0,8
4902,BayAreaSciFest,,1,0.000189,0,0,0,0,3,0,3
4903,TODAYshow,,4,0.000189,0,0,0,0,3,0,3
4904,VisitPasadena,,4,0.000188,0,0,0,0,2,0,2
4905,geopense,,1,0.000188,0,0,0,0,2,0,2
4906,TheTechInteract,,1,0.000188,0,0,0,0,2,0,2
4907,LabSpaces,,1,0.000188,0,0,0,0,2,0,2
4908,PasStarNews,,4,0.000189,0,0,0,0,2,0,2
4909,MDScienceCenter,,1,0.000188,0,0,0,0,2,0,2
4910,britishmuseum,,1,0.000188,0,0,0,0,3,0,3
4911,teachertube,,1,0.000188,0,0,0,0,2,0,2
4912,PBS,,4,0.000189,0,0,0,0,3,0,3
4913,MontereyAq,,4,0.000189,0,0,0,0,3,0,3
4914,Skirball_LA,,2,0.000189,0,0,0,0,2,0,2
4915,porchdragon,,6,0.00019,0,0,0,0,3,0,3
4916,TVInsider,,2,0.000189,0,0,0,0,2,0,2
4917,savagediana,,2,0.000189,0,0,0,0,2,0,2
4918,idriselba,,2,0.000192,0,0,0,0,3,0,3
4919,PeterDavid_PAD,,2,0.00019,0,0,0,0,2,0,2
4920,AnneWheaton,,2,0.000189,0,0,0,0,2,0,2
4921,RottenTomatoes,,2,0.000191,0,0,0,0,3,0,3
4922,cindymariej,,2,0.000189,0,0,0,0,2,0,2
4923,joshgad,,2,0.000191,0,0,0,0,2,0,2
4924,TheWrap,,2,0.000191,0,0,0,0,3,0,3
4925,LIGO,,2,0.000189,0,0,0,0,3,0,3
4926,NY_Comic_Con,,2,0.00019,0,0,0,0,2,0,2
4927,staceyabrams,,2,0.000189,0,0,0,0,2,0,2
4928,IBJIYONGI,,2,0.000189,0,0,0,0,2,0,2
4929,TrekkieGirls,,2,0.000189,0,0,0,0,2,0,2
4930,skrishna,,2,0.000189,0,0,0,0,2,0,2
4931,TigNotaro,,2,0.000189,0,0,0,0,2,0,2
4932,chrissyteigen,,2,0.00019,0,0,0,0,3,0,3
4933,wcruz73,,2,0.000189,0,0,0,0,2,0,2
4934,gryphonmetal,,2,0.000189,0,0,0,0,2,0,2
4935,rainnwilson,,2,0.000189,0,0,0,0,2,0,2
4936,actordougjones,,2,0.00019,0,0,0,0,2,0,2
4937,albinokid,,2,0.000189,0,0,0,0,2,0,2
4938,TheEricGoldman,,2,0.000189,0,0,0,0,2,0,2
4939,adam_nimoy,,2,0.00019,0,0,0,0,3,0,3
4940,Cakes_Comics,,2,0.00019,0,0,0,0,2,0,2
4941,paulshipper,,2,0.00019,0,0,0,0,2,0,2
4942,astraughnomer,,2,0.000189,0,0,0,0,2,0,2
4943,Comic_Con,,2,0.000192,0,0,0,0,3,0,3
4944,TheKateMulgrew,,2,0.000189,0,0,0,0,2,0,2
4945,BrannonBraga,,2,0.000196,0,0,0,0,4,0,4
4946,EW,,2,0.000193,0,0,0,0,4,0,4
4947,StarTrek_DST,,2,0.000189,0,0,0,0,2,0,2
4948,MondoNews,,2,0.00019,0,0,0,0,2,0,2
4949,HuffPostEnt,,2,0.000191,0,0,0,0,2,0,2
4950,ZacharyQuinto,,2,0.000189,0,0,0,0,2,0,2
4951,zoesaldana,,2,0.00019,0,0,0,0,2,0,2
4952,roddenberry,,2,0.000189,0,0,0,0,2,0,2
4953,TrekNewsNet,,2,0.000189,0,0,0,0,2,0,2
4954,BrentSpiner,,2,0.000193,0,0,0,0,7,0,7
4955,wilw,,2,0.000193,0,0,0,0,7,0,7
4956,IDWPublishing,,2,0.00019,0,0,0,0,2,0,2
4957,CreationEnt,,2,0.000189,0,0,0,0,2,0,2
4958,TrekToday,,2,0.000189,0,0,0,0,2,0,2
4959,Chasten,,2,0.000189,0,0,0,0,2,0,2
4960,johnlegend,,2,0.000189,0,0,0,0,2,0,2
4961,davidhogg111,,2,0.000189,0,0,0,0,2,0,2
4962,JimCarrey,,2,0.000189,0,0,0,0,2,0,2
4963,GavinNewsom,,2,0.000189,0,0,0,0,2,0,2
4964,Anna_Rothschild,,2,0.000188,0,0,0,0,2,0,2
4965,JasonKander,,2,0.000189,0,0,0,0,2,0,2
4966,amyklobuchar,,2,0.000189,0,0,0,0,2,0,2
4967,Kasparov63,,2,0.000189,0,0,0,0,2,0,2
4968,MerriamWebster,,2,0.000189,0,0,0,0,2,0,2
4969,HHShkMohd,,2,0.000189,0,0,0,0,2,0,2
4970,RepSwalwell,,2,0.000189,0,0,0,0,2,0,2
4971,BetoORourke,,2,0.000189,0,0,0,0,2,0,2
4972,jimmykimmel,,2,0.00019,0,0,0,0,3,0,3
4973,dallascampbell,,2,0.000188,0,0,0,0,2,0,2
4974,alroker,,2,0.00019,0,0,0,0,2,0,2
4975,Acosta,,2,0.000189,0,0,0,0,2,0,2
4976,brkthroughprize,,2,0.000188,0,0,0,0,2,0,2
4977,ROGAstronomers,,2,0.000188,0,0,0,0,2,0,2
4978,jaketapper,,2,0.000189,0,0,0,0,2,0,2
4979,HoustonTX,,2,0.00019,0,0,0,0,2,0,2
4980,MoonPie,,4,0.000189,0,0,0,0,3,0,3
4981,GiffordsCourage,,2,0.000189,0,0,0,0,2,0,2
4982,ChelseaClinton,,2,0.000189,0,0,0,0,2,0,2
4983,AmbassadorRice,,2,0.000189,0,0,0,0,2,0,2
4984,michaelgreshko,,1,0.000195,0,0,0,0,2,0,2
4985,Schwarzenegger,,2,0.000192,0,0,0,0,3,0,3
4986,JeremyRenner,,2,0.00019,0,0,0,0,2,0,2
4987,MCHammer,,2,0.000188,0,0,0,0,2,0,2
4988,TheTweetOfGod,,2,0.000195,0,0,0,0,3,0,3
4989,JerrySeinfeld,,2,0.000192,0,0,0,0,3,0,3
4990,jswatz,,2,0.000188,0,0,0,0,2,0,2
4991,HoustonRockets,,2,0.00019,0,0,0,0,2,0,2
4992,astros,,2,0.00019,0,0,0,0,2,0,2
4993,andersoncooper,,2,0.000189,0,0,0,0,2,0,2
4994,OfficialJLD,,2,0.000193,0,0,0,0,4,0,4
4995,chelseahandler,,2,0.000189,0,0,0,0,2,0,2
4996,HoustonTexans,,2,0.00019,0,0,0,0,2,0,2
4997,CapricePhillips,,3,0.000188,0,0,0,0,2,0,2
4998,That_Astro_Chic,,3,0.000188,0,0,0,0,2,0,2
4999,redplanetrick,,3,0.000188,0,0,0,0,2,0,2
5000,AAS_Office,,1,0.000188,0,0,0,0,2,0,2
5001,SarahAmiri1,,3,0.000188,0,0,0,0,3,0,3
5002,HopeMarsMission,,4,0.00019,0,0,0,0,4,0,4
5003,SpaceHumanity,,3,0.000188,0,0,0,0,2,0,2
5004,_Astro_Nerd_,,3,0.000188,0,0,0,0,2,0,2
5005,ESA_CHEOPS,,5,0.000188,0,0,0,0,2,0,2
5006,omaze,,5,0.000188,0,0,0,0,2,0,2
5007,johnwenz,,5,0.000188,0,0,0,0,2,0,2
5008,mjburnsy,,2,0.000193,0,0,0,0,2,0,2
5009,novaspivack,,3,0.000188,0,0,0,0,2,0,2
5010,lizlandau,,1,0.000188,0,0,0,0,2,0,2
5011,davidhitt,,3,0.000188,0,0,0,0,2,0,2
5012,PAYOLETTER,,5,0.000188,0,0,0,0,2,0,2
5013,NoisyAstronomer,,1,0.000189,0,0,0,0,3,0,3
5014,haya2_jaxa,,5,0.000191,0,0,0,0,2,0,2
5015,europlanetmedia,,5,0.000188,0,0,0,0,2,0,2
5016,GrigRichters,,5,0.000188,0,0,0,0,2,0,2
5017,IntelSoftware,,5,0.000188,0,0,0,0,2,0,2
5018,loriglaze,,1,0.000188,0,0,0,0,2,0,2
5019,drkiki,,4,0.000191,0,0,0,0,6,0,6
5020,TeamIndus,,5,0.000188,0,0,0,0,2,0,2
5021,MarkRuffalo,,2,0.000197,0,0,0,0,5,0,5
5022,kalpenn,,5,0.00019,0,0,0,0,2,0,2
5023,sarahkaplan48,,3,0.000188,0,0,0,0,2,0,2
5024,cosmobiologist,,3,0.000188,0,0,0,0,2,0,2
5025,Astropartigirl,,3,0.000188,0,0,0,0,2,0,2
5026,shannonmstirone,,1,0.000188,0,0,0,0,2,0,2
5027,BillNyeSaves,,5,0.00019,0,0,0,0,2,0,2
5028,upulie,,5,0.000188,0,0,0,0,2,0,2
5029,karliekloss,,5,0.00019,0,0,0,0,2,0,2
5030,JuleahKaliski,,5,0.000188,0,0,0,0,2,0,2
5031,Slooh,,3,0.000188,0,0,0,0,2,0,2
5032,AJ_FI,,3,0.000188,0,0,0,0,2,0,2
5033,billnyefilm,,5,0.00019,0,0,0,0,2,0,2
5034,taketwo,,4,0.000189,0,0,0,0,2,0,2
5035,SashaSagan,,5,0.00019,0,0,0,0,2,0,2
5036,jamerz3294,,4,0.000188,0,0,0,0,2,0,2
5037,chucknicecomic,,2,0.000194,0,0,0,0,2,0,2
5038,traceydeborja,,5,0.00019,0,0,0,0,2,0,2
5039,jhjones,,4,0.000191,0,0,0,0,5,0,5
5040,erinleeryan,,1,0.000188,0,0,0,0,2,0,2
5041,riascience,,5,0.000188,0,0,0,0,2,0,2
5042,LunarOrbiter,,4,0.00019,0,0,0,0,5,0,5
5043,NASAXrocks,,5,0.000189,0,0,0,0,2,0,2
5044,cosmoquestX,,5,0.000188,0,0,0,0,2,0,2
5045,AmyMainzer,,4,0.000188,0,0,0,0,2,0,2
5046,WeatherOnMars,,1,0.000188,0,0,0,0,2,0,2
5047,barbylon,,1,0.000189,0,0,0,0,3,0,3
5048,ExploreMars,,3,0.000188,0,0,0,0,3,0,3
5049,Penny4NASA1,,5,0.000188,0,0,0,0,2,0,2
5050,mars_stu,,5,0.000189,0,0,0,0,4,0,4
5051,VaughnSpace,,5,0.000188,0,0,0,0,2,0,2
